<2016-10-03 15:13:28,989> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:16:54,173> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年科幻动画《最终幻想15：王者之剑》BD中英双字幕 ReleaseTime:发布时间：2016-09-24 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160830/20/178343444201608302052536945126763380_001.jpg" width="580" height="1097 summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160831/15/178343444201608311537556067241435792_003.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:8185/[阳光电影www.ygdy8.com].最终幻想15：王者之剑.BD.720p.中英双字幕.rmvb
<2016-10-03 15:16:54,174> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年冒险喜剧《瑞士军刀男》BD中英双字幕 ReleaseTime:发布时间：2016-09-23 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160922/10/178343444201609221048272281012728486_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160923/22/178343444201609232227037431020378995_001.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:9184/[阳光电影www.ygdy8.com].瑞士军刀男.BD.720p.中英双字幕.rmvb
<2016-10-03 15:16:54,174> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年成龙动作喜剧《绝地逃亡》HD国语中字 ReleaseTime:发布时间：2016-09-23 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160902/16/178343444201609021613277177824982908_002.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160923/15/178343444201609231528352258475053572_000.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:8158/[阳光电影www.ygdy8.com].绝地逃亡.HD.720p.国语中字.rmvb
<2016-10-03 15:16:54,174> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年科幻动作《人类清除计划3》BD中英双字幕 ReleaseTime:发布时间：2016-09-22 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160922/10/178343444201609221048272281012728486_001.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160922/20/178343444201609222046081876267291436_000.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:9126/[阳光电影www.ygdy8.com].人类清除计划3.BD.720p.中英双字幕.rmvb
<2016-10-03 15:16:54,176> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年井柏然杨颖《微微一笑很倾城》HD国语中字 ReleaseTime:发布时间：2016-09-20 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160920/15/178343444201609201523295497813491460_002.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160920/15/178343444201609201523295497813491460_000.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:9181/[阳光电影www.ygdy8.com].微微一笑很倾城.HD.720p.国语中字.rmvb
<2016-10-03 15:16:54,176> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年奇幻《爱丽丝梦游仙境2：镜中奇遇记》HD中英双字幕 ReleaseTime:发布时间：2016-09-19 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160919/15/178343444201609191555233212273664557_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20160919/15/178343444201609191555233212273664557_001.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:9123/[阳光电影www.ygdy8.com].爱丽丝梦游仙境2：镜中奇遇记.HD.720p.中英双字幕.rmvb
<2016-10-03 15:16:55,434> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:16:56,177> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:16:57,444> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:16:58,178> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:16:59,453> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:00,180> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:01,463> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:02,180> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:03,464> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:04,180> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:05,466> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:06,180> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:07,467> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:08,181> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:09,470> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:10,183> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:11,473> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:12,184> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:13,479> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:14,186> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:15,483> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:16,187> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:17,532> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:18,187> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:19,540> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:20,187> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:21,561> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:22,190> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:23,569> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:24,191> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:25,576> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:26,194> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:27,584> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:28,197> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:29,591> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:30,198> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:31,601> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:32,200> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:33,611> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:34,203> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:35,614> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:36,204> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:37,622> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:38,207> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:39,651> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:40,207> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:41,658> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:42,210> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:43,668> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:44,213> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:45,674> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:46,214> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:47,680> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:48,216> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:49,687> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:50,217> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:51,690> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:52,217> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:53,696> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:54,220> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:55,700> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:56,221> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:57,709> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:58,223> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:17:59,716> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:00,223> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:01,717> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:02,223> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:03,749> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:04,230> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:05,767> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:06,234> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:07,776> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:08,239> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:09,780> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:10,263> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:11,785> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:12,269> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:13,788> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:14,280> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:15,796> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:16,289> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:17,805> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:18,292> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:19,805> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:20,302> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:21,812> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:22,308> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:23,821> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:24,316> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:25,823> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:26,319> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:27,832> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:28,336> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:29,836> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:30,338> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:31,842> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:32,346> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:33,859> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:34,351> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:35,867> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:36,358> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:37,869> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:38,365> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:39,880> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:40,407> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:41,884> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:42,434> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:43,885> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:44,437> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:45,892> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:46,437> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:47,894> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:48,438> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:49,901> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:50,440> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:51,473> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:51,907> WARNING/spider_entrance/run, Line:29: in thread 
<2016-10-03 15:18:52,056> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20161002/52101.html Title:2016年犯罪剧情传记《潜伏者》BD中英双字幕
<2016-10-03 15:18:52,059> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20161002/52100.html Title:2016年动作喜剧《赏金猎人》BD国粤双语中字
<2016-10-03 15:18:52,059> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20161002/52087.html Title:2016年奇幻动画《大鱼海棠》HD国语中字
<2016-10-03 15:18:52,061> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20161002/52086.html Title:2016年动作《使徒行者》HD国语中字
<2016-10-03 15:18:52,062> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20161002/52085.html Title:2016年获奖剧情《喊·山/喊山》HD国语中字
<2016-10-03 15:18:52,062> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160929/52073.html Title:2016年奇幻《爱丽丝梦游仙境2：镜中奇遇记》国英双语BD
<2016-10-03 15:18:52,063> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160928/52066.html Title:2016年科幻喜剧《超能敢死队加长版》BD中英双字幕
<2016-10-03 15:18:52,065> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160924/52032.html Title:2016年科幻动作喜剧《超能敢死队》HD中英双字幕
<2016-10-03 15:18:52,065> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160924/52030.html Title:2016年科幻动画《最终幻想15：王者之剑》BD中英双字幕
<2016-10-03 15:18:52,066> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160923/52025.html Title:2016年冒险喜剧《瑞士军刀男》BD中英双字幕
<2016-10-03 15:18:52,069> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160923/52024.html Title:2016年成龙动作喜剧《绝地逃亡》HD国语中字
<2016-10-03 15:18:52,071> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160922/52018.html Title:2016年科幻动作《人类清除计划3》BD中英双字幕
<2016-10-03 15:18:52,072> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160920/52002.html Title:2016年井柏然杨颖《微微一笑很倾城》HD国语中字
<2016-10-03 15:18:52,075> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160919/51994.html Title:2016年奇幻《爱丽丝梦游仙境2：镜中奇遇记》HD中英双字
<2016-10-03 15:18:52,076> INFO/dytt_spider/printHomePageUrls, Line:161: Index Lastest movies: Url:/html/gndy/dyzz/20160919/51993.html Title:2016年奇幻悬疑动作《盗墓笔记》HD国语中字
<2016-10-03 15:18:52,078> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20161002/52101.html
<2016-10-03 15:18:52,125> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20161002/52100.html
<2016-10-03 15:18:52,170> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20161002/52087.html
<2016-10-03 15:18:52,236> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20161002/52086.html
<2016-10-03 15:18:52,302> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20161002/52085.html
<2016-10-03 15:18:52,368> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160929/52073.html
<2016-10-03 15:18:52,746> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160928/52066.html
<2016-10-03 15:18:52,812> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160924/52032.html
<2016-10-03 15:18:52,881> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160924/52030.html
<2016-10-03 15:18:52,950> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160923/52025.html
<2016-10-03 15:18:53,012> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160923/52024.html
<2016-10-03 15:18:53,059> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160922/52018.html
<2016-10-03 15:18:53,118> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160920/52002.html
<2016-10-03 15:18:53,180> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160919/51994.html
<2016-10-03 15:18:53,250> INFO/dytt_spider/getHomePageMovieDetail, Line:180: http://www.ygdy8.net/html/gndy/dyzz/20160919/51993.html
<2016-10-03 15:18:53,378> ERROR/dytt_spider/getHomePageMovieDetail, Line:183: get url :http://www.ygdy8.net/html/gndy/dyzz/20160919/51993.html failed
<2016-10-03 15:18:53,378> INFO/dytt_spider/print_all_movies_detail, Line:137: movie_list len :14
<2016-10-03 15:18:53,380> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年犯罪剧情传记《潜伏者》BD中英双字幕 ReleaseTime:发布时间：2016-10-03 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160930/23/178343444201609302309434148739122358_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20161002/23/178343444201610022328292485085845443_001.jpg FtpURL:ftp://ygdy8:ygdy8@yg09.dydytt.net:6001/[阳光电影www.ygdy8.com].潜伏者.BD.720p.中英双字幕.rmvb
<2016-10-03 15:18:53,381> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年动作喜剧《赏金猎人》BD国粤双语中字 ReleaseTime:发布时间：2016-10-03 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160906/16/178343444201609061642092927346408251_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20161002/23/178343444201610022328292485085845443_000.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:8163/[阳光电影www.ygdy8.com].赏金猎人.BD.720p.国粤双语中字.mkv
<2016-10-03 15:18:53,381> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年奇幻动画《大鱼海棠》HD国语中字 ReleaseTime:发布时间：2016-10-02 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160930/23/178343444201609302309434148739122358_001.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20161002/08/178343444201610020800121478877473420_001.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:9129/[阳光电影www.ygdy8.com].大鱼海棠.HD.720p.国语中字.mkv
<2016-10-03 15:18:53,381> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年动作《使徒行者》HD国语中字 ReleaseTime:发布时间：2016-10-02 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20161002/08/178343444201610020800121478877473420_000.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20161002/08/178343444201610020800121478877473420_003.jpg FtpURL:ftp://ygdy8:ygdy8@y219.dydytt.net:8162/[阳光电影www.ygdy8.com].使徒行者.HD.720p.国语中字.rmvb
<2016-10-03 15:18:53,382> INFO/dytt_spider/print_all_movies_detail, Line:139: Title:2016年获奖剧情《喊·山/喊山》HD国语中字 ReleaseTime:发布时间：2016-10-02 majorPicUrl:http://image18.poco.cn/mypoco/myphoto/20160930/23/178343444201609302309434148739122358_002.jpg summaryPicUrl:http://image18.poco.cn/mypoco/myphoto/20161002/08/178343444201610020800121478877473420_002.jpg FtpURL:ftp://ygdy8:ygdy8@y153.dydytt.net:8190/[阳光电影www.ygdy8.com].喊·山.HD.720p.国语中字.rmvb
